OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
1106177,04092016180,POOR BOY GENERAL STORE AND GRILL,5804  POOR BOY FARM RD ,,KNIGHTDALE,NC,27545,(919) 217-2500,2012/05/04 00:00:00+00,Restaurant,7464,-78.44826686,35.75699599,M
1106178,04092014932,Babymoon Cafe,100 Jerusalem DR,,MORRISVILLE,NC,27560,(919) 465-9006,2007/08/24 00:00:00+00,Restaurant,7467,-78.82707041,35.85102001,M
1106179,04092018006,Publix 1551 Deli,9640 Leesville RD ,,Raleigh,NC,27613,(919) 848-3480,2018/11/26 00:00:00+00,Restaurant,7470,-78.72728627,35.90563318,M
1106180,04092017301,ESMERALDA GRILL,748 E CHATHAM ST ,SUITE J,CARY,NC,27511,(919) 377-2455,2016/08/26 00:00:00+00,Restaurant,7476,-78.76514155,35.79157241,M
1106181,04092015798,BOJANGLES,3025 WINSTON HILL DR ,,CARY,NC,27519,(919) 460-9224,2010/10/21 00:00:00+00,Restaurant,7481,-78.84654757,35.78948112,M
1106182,04092300292,Publix #1652 Meat Market,417 W Peace ST ,Suite 100,RALEIGH,NC,27603,(919) 755-5444,2020/08/26 00:00:00+00,Meat Market,7501,-78.64490127,35.78789475,M
1106183,04092018501,Standard Beer and Food,205 E FRANKLIN ST,,RALEIGH,NC,27604,(919) 322-1499,2020/12/14 00:00:00+00,Restaurant,7502,-78.63482408,35.79035401,M
1106184,04092030379,Baltic Bites (WCID #669),2161 S Wilmington ST ,,RALEIGH,NC,27603,(919) 810-2944,2018/09/19 00:00:00+00,Mobile Food Units,7490,-78.64171063,35.75324624,M
1106185,04092021819,PUBLIX #1466 PRODUCE,1020 BRADFORD PLAZA WAY,,CARY,NC,27513,(919) 460-2082,2014/10/28 00:00:00+00,Food Stand,7544,-78.84558396,35.79325638,M
1106186,04092300276,SANGAM HALAL MARKET,10300 CHAPEL HILL RD ,SUITE 600/700,MORRISVILLE,NC,27560,(919) 460-4300,2016/09/30 00:00:00+00,Meat Market,7546,-78.82715668,35.83264302,M
1106187,04092110134,Heritage Elem. School Cafeteria,3500 ROGERS RD,,WAKE FOREST,NC,27587-4898,(919) 562-6016,2002/11/08 00:00:00+00,Public School Lunchrooms,7576,-78.51187707,35.94769749,M
1106188,04092017309,BOTTLEDOG BITES & BREWS,8306 CHAPEL HILL  RD ,,CARY,NC,27513,(919) 694-5377,2016/09/08 00:00:00+00,Restaurant,7582,-78.77617181,35.79224815,M
1106189,04092160085,SPRING ARBOR OF CARY FOOD SERVICE,1705 KILDAIRE FARM RD ,,CARY,NC,27511,(919) 388-9635,2017/07/25 00:00:00+00,Institutional Food Service,7585,-78.78033541,35.74536609,M
1106190,04092110524,Buckhorn Elementary School Cafeteria,5651 Honeycutt RD ,,HOLLY SPRINGS,NC,27540,(919) 694-8970 ext. 27660,2018/07/20 00:00:00+00,Public School Lunchrooms,7587,-78.84419078,35.61830785,M
1106191,04092016545,GONZA TACOS Y TEQUILA,1849 S MAIN ST ,STE 100,WAKE FOREST,NC,27587,(919) 205-2500,2013/11/08 00:00:00+00,Restaurant,7588,-78.52626448,35.95102854,M
1106192,04092018145,Gamers Geekery & Tavern,107 EDINBURGH SOUTH DR,,CARY,NC,27511,,2019/07/26 00:00:00+00,Restaurant,7593,-78.79792507,35.7367619,M
1106193,04092016443,JUSTICE CENTER CAFE,300 S SALISBURY ST ,,RALEIGH,NC,27601,(919) 831-9292,2013/06/11 00:00:00+00,Restaurant,7595,-78.6411193,35.77632989,M
1106194,04092016273,KUMBALA BAR & GRILL,3945 NEW BERN  AVE ,RALEIGH,RALEIGH,NC,27610,(919) 231-0335,2012/10/05 00:00:00+00,Restaurant,7597,-78.57014599,35.80045574,M
1106195,04092025164,Corporate Caterers,6405 WESTGATE RD ,,RALEIGH,NC,27617,(919) 410-3057,2018/03/08 00:00:00+00,Food Stand,7602,-78.7609413,35.90121976,M
1106196,04092018311,China Wok,2720 Lake Wheeler RD ,,RALEIGH,NC,27603,(919) 821-3038,2020/01/28 00:00:00+00,Restaurant,7604,-78.68034061,35.74405959,M
1106197,04092017791,Justin's Grill,1322-A E MILLBROOK RD ,,RALEIGH,NC,27609,(919) 876-2007,2018/02/21 00:00:00+00,Restaurant,7601,-78.61519508,35.85055046,M
1106198,04092021137,Lowes Foods #189 Produce ,3001 Widewaters Pky ,,KNIGHTDALE,NC,27545,(919) 217-9184,2002/08/28 00:00:00+00,Food Stand,7610,-78.50515596,35.79511678,M
1106199,04092013670,Cracker Barrel #461,955 AIRPORT BLVD,,MORRISVILLE,NC,27560-9194,(919) 463-9222,2002/10/01 00:00:00+00,Restaurant,7643,-78.82292274,35.85849879,M
1106200,04092110479,LAKE MYRA ELEMENTARY CAFETERIA,1300 ELK FALLS  DR ,,WENDELL,NC,27591,(919) 365-8990 ext. 25404,2009/04/24 00:00:00+00,Public School Lunchrooms,7662,-78.42971564,35.76143338,M
1106201,04092017502,CARDINAL AT NORTH HILLS CLUB HOUSE,4030 CARDINAL AT NORTH HILLS ST ,,RALEIGH,NC,27609,(984) 204-8444,2017/01/11 00:00:00+00,Restaurant,7666,0,0,U
1106202,04092021807,KABOBI,4325  GLENWOOD AVE ,STE 2054,RALEIGH,NC,27612,(919) 783-0506,2014/08/06 00:00:00+00,Food Stand,7673,-78.68184484,35.84183815,T
1106203,04092018431,Idle Hour Coffee Shop,1818 OBERLIN RD,,RALEIGH,NC,27608,(984) 200-1605,2020/09/01 00:00:00+00,Restaurant,7684,-78.6552198,35.80883052,M
1106204,04092021998,SWIFT CREEK MINI MART,1120 RAND  RD ,,RALEIGH,NC,27529,(919) 779-1383,2016/12/09 00:00:00+00,Food Stand,7668,-78.61328254,35.65751899,M
1106205,04092021613,"SALTWATER SEAFOOD, LLC",4 FENTON ST ,,RALEIGH,NC,27604,(919) 834-1813,2010/05/25 00:00:00+00,Food Stand,7685,-78.62094827,35.80310131,M
1106206,04092300247,CAROLINA INTERNATIONAL MARKET,3605-109 BASTION LN ,,RALEIGH,NC,27604,(919) 255-1640,2009/12/01 00:00:00+00,Meat Market,7672,-78.58467543,35.7978615,M
1106207,04092015171,Ruth's Chris,4381 LASSITER AT NORTH HILLS AVE ,,RALEIGH,NC,27609,(919) 791-1103,2008/07/11 00:00:00+00,Restaurant,7687,-78.64323049,35.83718561,M
1106208,04092018114,Stir,4242 SIX FORKS RD,Suite 100,RALEIGH,NC,27609,(984) 200-8614,2019/06/12 00:00:00+00,Restaurant,7689,-78.64071469,35.83797961,M
1106209,04092016337,THE CARY PUB,6454  TRYON  RD ,,CARY,NC,27518,(919) 859-1070,2013/01/18 00:00:00+00,Restaurant,7690,-78.7615544,35.74559939,M
1106210,04092030373,Caribbean Kickers (WCID #648),1337 Moores Creek DR ,,KNIGHTDALE,NC,27545,(919) 827-5432,2018/09/06 00:00:00+00,Mobile Food Units,7703,-78.46215646,35.74612185,M
1106211,04092025204,Romeo's Pizza,800 W Williams ST ,Suite 160,Apex,NC,27502,(919) 355-2920,2018/08/30 00:00:00+00,Food Stand,7710,-78.86480181,35.73964723,M
1106212,04092110085,Lynn Road Elem. Cafeteria,1601 LYNN RD ,,RALEIGH,NC,27612-6820,(919) 870-4074 ext. 20860,1991/09/17 00:00:00+00,Public School Lunchrooms,7715,-78.66786984,35.87032502,M
1106213,04092110501,Vernon Malone College & Career Academy Cafeteria,2200 S. Wilmington St.,,RALEIGH,NC,27603,(919) 856-8119 ext. 24768,2014/06/30 00:00:00+00,Public School Lunchrooms,7721,-78.64408147,35.75226593,M
1106214,04092025317,Northside Fish Market,2275 NEW HOPE CHURCH RD ,,RALEIGH,NC,27604,(919) 850-0891,2020/07/28 00:00:00+00,Food Stand,7724,-78.60062749,35.83624718,M
1106215,04092021635,INTERNATIONAL FOODS DELI,421 CHAPANOKE RD ,STE 140,RALEIGH,NC,27603,(919) 662-5428,2010/12/01 00:00:00+00,Food Stand,7725,-78.65333581,35.73464573,M
1106216,04092030361,G. G. Southern Kitchen (WCID #547),4620 Malor DR ,,WAKE FOREST,NC,27587,(919) 520-6746,2018/04/25 00:00:00+00,Mobile Food Units,7728,-78.47977194,35.89365618,M
1106217,04092110137,Apex Elementary Cafeteria,700 Tingen Rd ,,APEX,NC,27502,(919) 387-2150 ext. 23083,2003/08/06 00:00:00+00,Public School Lunchrooms,7729,-78.85703339,35.720967,M
1106218,04092025185,Pretzelmaker,4325 Glenwood AVE ,Suite 2049,RALEIGH,NC,27612,(919) 783-5702,2018/07/03 00:00:00+00,Food Stand,7748,-78.68184484,35.84183815,T
1106219,04092013879,Golden China - Zebulon,182 Wakelon Dr,,ZEBULON,NC,27597,(919) 269-4070,2003/08/18 00:00:00+00,Restaurant,7731,-78.31513526,35.83270752,M
1106220,04092016585,NICHE WINE LOUNGE,109 N MAIN ST ,#A,HOLLY SPRINGS,NC,27540,(919) 552-2300,2013/12/11 00:00:00+00,Restaurant,7774,-78.8340312,35.65161684,M
1106221,04092017906,Steak 'N' Shake,4202 Fayetteville RD ,,RALEIGH,NC,27603,(984) 200-3670,2018/08/24 00:00:00+00,Restaurant,7778,-78.65329561,35.72259818,M
1106222,04092300050,Harris Teeter #38 Meat Market ,5563 WESTERN BLVD ,,RALEIGH,NC,27606-1595,(919) 859-0110,1991/08/26 00:00:00+00,Meat Market,7786,-78.72051017,35.78412594,M
1106223,04092018423,Chicken Salad Chick,302 COLONADES WAY,,CARY,NC,27518,,2020/08/20 00:00:00+00,Restaurant,7794,-78.77756307,35.73853619,M
1106224,04092015728,K&W CAFETERIA,3620 BASTION LANE,,RALEIGH,NC,27604,(919) 231-9242,2010/09/28 00:00:00+00,Restaurant,7796,-78.58241694,35.79755332,M
1106225,04092016840,MI CANCUN,1106 GRACE PARK DRIVE,,MORRISVILLE,NC,27560,(919) 650-1718,2014/12/30 00:00:00+00,Restaurant,7802,-78.84652326,35.82111262,M
1106226,04092018149,MOGE TEE,2304 Hillsborough ST ,Suite 100,RALEIGH,NC,27607,(984) 200-9008,2019/08/09 00:00:00+00,Restaurant,7804,-78.66618308,35.78758054,M
1106227,04092030457,Fatboys Kitchen LLC #2 (WCID #631),10125  Division DR ,,RALEIGH,NC,27603,(919) 591-6999,2019/12/23 00:00:00+00,Mobile Food Units,7805,-78.7114342,35.63398295,M
1106228,04092018336,Der Biergarten Cary,1080 DARRINGTON DR ,,CARY,NC,27513,(919) 650-1565,2020/03/17 00:00:00+00,Restaurant,7809,-78.8167861,35.80030045,M
1106229,04092016649,GROUCHO'S DELI,10 HORNE ST ,STE 102,RALEIGH,NC,27607,(919) 977-7747,2014/03/19 00:00:00+00,Restaurant,7813,-78.66772207,35.78808922,M
1106230,04092017584,IPHO SUSHI KITCHEN & BAR,40001-H WIDEWATERS PKY ,,KNIGHTDALE,NC,27545,(919) 266-8099,2017/04/04 00:00:00+00,Restaurant,7797,0,0,U
1106231,04092018196,POKANO POKE ISLAND GRILL,8107 Creedmoor RD ,Ste 110,RALEIGH,NC,27613,(984) 200-2990,2019/10/11 00:00:00+00,Restaurant,7816,-78.68116797,35.89788799,M
1106232,04092021011,Food Lion #90 Deli,4317 FALLS OF NEUSE RD,,RALEIGH,NC,27609-6283,(919) 872-5376,2000/07/01 00:00:00+00,Food Stand,7819,-78.61339277,35.84095998,M
1106233,04092300157,Food Lion #1669 Meat Market,1601 CROSS LINK RD ,,RALEIGH,NC,27610-4186,(919) 807-1395,2000/03/15 00:00:00+00,Meat Market,7822,-78.61481064,35.75482608,M
1106234,04092300167,Food Lion #434 Meat Market,1338 N MAIN ST ,,FUQUAY VARINA,NC,27526-2617,,2000/07/01 00:00:00+00,Meat Market,7823,-78.77764359,35.59047244,M
1106235,04092021264,Han-Dee Hugo's #90,3029 Western BLVD ,,RALEIGH,NC,27606,(919) 833-5062,2004/04/14 00:00:00+00,Food Stand,7832,-78.67875822,35.78167727,M
1106236,04092017958,Johnny's Pizza #3,13654 Capital BLVD ,Suite 100,WAKE FOREST,NC,27587,(919) 556-0550,2018/10/03 00:00:00+00,Restaurant,7837,-78.51867461,36.00548951,M
1106237,04092017954,La Cucina Italiana,10208 Chapel Hill RD ,,Morrisville,NC,27560,(919) 336-3138,2018/10/05 00:00:00+00,Restaurant,7838,-78.82634377,35.82831071,M
1106238,04092017451,DAME'S CHICKEN & WAFFLES,823 BASS PRO LN ,,CARY,NC,27513,(919) 234-0822,2016/10/14 00:00:00+00,Restaurant,7840,-78.77007317,35.83116175,M
1106239,04092016822,SUBWAY #11874,411 S Main ST ,,ROLESVILLE,NC,27571-9664,(919) 554-3511,2014/12/01 00:00:00+00,Restaurant,7842,-78.46634601,35.91624751,T
1106240,04092017914,Real McCoy's,3325  Rogers RD ,Ste 112,WAKE FOREST,NC,27587,(919) 562-8368,2018/09/05 00:00:00+00,Restaurant,7851,-78.5140884,35.95072627,M
1106241,04092016858,THE MASON JAR TAVERN,114 GRAND HILL PLACE,,HOLLY SPRINGS,NC,27540,(919) 964-5060,2015/01/16 00:00:00+00,Restaurant,7854,-78.84948074,35.66266499,M
1106242,04092016033,STEAK N SHAKE,2840 E MILLBROOK RD ,,RALEIGH,NC,27604,(919) 872-6669,2011/10/19 00:00:00+00,Restaurant,7903,-78.58383444,35.84907372,M
1106243,04092011132,Bojangles,1400 N MAIN ST ,,FUQUAY VARINA,NC,27526-8901,(919) 557-0749,1992/08/10 00:00:00+00,Restaurant,7935,-78.77334916,35.59221914,M
1106244,04092017255,SONIC DRIVE-IN #4349,4648 Atlantic AVE ,,RALEIGH,NC,27604,(919) 876-5185,2016/07/07 00:00:00+00,Restaurant,7941,-78.60126468,35.84763017,M
1106245,04092160047,Capital Nursing and Rehabilitation Center Kitchen,3000 Holston LN ,,RALEIGH,NC,27610,(919) 231-6045,2006/01/27 00:00:00+00,Institutional Food Service,7959,-78.58303038,35.78492732,M
1106246,04092013024,Sushi Blues Cafe,301 GLENWOOD AVE ,Suite 110,RALEIGH,NC,27603-1452,(919) 664-8061,1999/11/02 00:00:00+00,Restaurant,7987,-78.64802957,35.784569,M
1106247,04092013748,Cafe 3000 At Wake Med,3000 New Bern Ave,,RALEIGH,NC,27610,(919) 350-8047,2002/12/21 00:00:00+00,Restaurant,7988,-78.58796297,35.78391423,M
1106248,04092021291,WalMart #5292 Deli,4431 New Bern AVE ,,RALEIGH,NC,27610,(919) 212-6442,2004/08/24 00:00:00+00,Food Stand,8022,-78.56000685,35.80046419,M
1106249,04092015933,PORT CITY JAVA VET SCHOOL,1052 WILLIAM MOORE  DR ,,RALEIGH,NC,27606,(919) 513-3226,2011/04/12 00:00:00+00,Restaurant,8039,-78.70039279,35.79760628,M
1106250,04092040382,Bella's Hot Dogs #2 (WCID# 760),4901 Capital BLVD ,,RALEIGH,NC,27616,(919) 218-2724,2020/03/13 00:00:00+00,Pushcarts,8042,-78.58308122,35.85290297,M
1106251,04092017588,MCDONALDS #15546,3508 MILLBROOK RD ,,RALEIGH,NC,27613,(919) 781-3702,2017/05/01 00:00:00+00,Restaurant,7968,-78.71132967,35.86336735,M
1106252,04092025269,Harris Teeter #495 Meat/Seafood,8345 CREEDMOOR RD,,RALEIGH,NC,27613,,2019/07/15 00:00:00+00,Food Stand,8052,-78.68223183,35.90105252,M
1106253,04092040375,Carolina Slow Smoke (WCID #734),903 N Smithfield Drive,,KNIGHTDALE,NC,27545,(919) 805-1178,2019/08/20 00:00:00+00,Pushcarts,8043,-78.4870177,35.79556703,M
1106254,04092017235,RISE BISCUITS & DONUTS,8301-101 BRIER CREEK PKY ,,RALEIGH,NC,27617,(984) 244-7218,2016/06/02 00:00:00+00,Restaurant,8050,-78.78526235,35.90870808,M
1106255,04092013499,Mellow Mushroom,601 W PEACE ST ,,RALEIGH,NC,27605-1519,(919) 832-3499,2002/01/28 00:00:00+00,Restaurant,8077,-78.64756602,35.78827176,M
1106256,04092021109,Lowes Foods #184 Produce,5400 Apex Peakway ,,APEX,NC,27502,(919) 363-5376,2002/01/08 00:00:00+00,Food Stand,8078,-78.86537597,35.73683859,M
1106257,04092016732,RESCO MINI MART,7200-A OLD STAGE RD ,,RALEIGH,NC,27603,(919) 779-7610,2014/08/21 00:00:00+00,Restaurant,8069,-78.65731826,35.67818864,M
1106258,04092016325,THE FICTION KITCHEN,428 SE DAWSON ST ,,RALEIGH,NC,27601,(919) 831-4177,2012/12/14 00:00:00+00,Restaurant,8072,-78.64374641,35.77461388,M
1106259,04092013873,Bella Italia Ristorante,10630 Durant Rd ,Suite 101,RALEIGH,NC,27614,(919) 676-0076,2003/08/06 00:00:00+00,Restaurant,8132,-78.59244794,35.90621752,M
1106260,04092017121,MIKE'S ITALIAN KITCHEN,7144 KNIGHTDALE BLVD ,,KNIGHTDALE,NC,27545,(919) 373-8922,2015/12/30 00:00:00+00,Restaurant,8135,-78.48874912,35.79711938,M
1106261,04092013454,Torero's Restaurant,4721 - 101 Atlantic Ave,,RALEIGH,NC,27604,(919) 873-9116,2001/11/20 00:00:00+00,Restaurant,8074,0,0,U
1106262,04092021859,Ladyfingers Caterers,627 E Whitaker Mill RD ,,RALEIGH,NC,27608,(919) 828-2270,2015/07/14 00:00:00+00,Food Stand,8143,-78.63053647,35.8074913,M
1106263,04092013519,Los Tres Magueyes,411-J S Main St ,,ROLESVILLE,NC,27571,(919) 562-1669,2002/02/02 00:00:00+00,Restaurant,8081,-78.46518814,35.91835371,M
1106264,04092014085,HOOTERS,1001 CLAREN CIR ,,MORRISVILLE,NC,27560,(919) 469-2900,2004/07/13 00:00:00+00,Restaurant,8155,-78.82295551,35.85640624,M
1106265,04092015702,The Starbar,1731 Trawick RD ,STE 105,RALEIGH,NC,27604,(919) 231-3535,2010/08/24 00:00:00+00,Restaurant,8166,-78.57833828,35.80069157,M
1106266,04092011179,RED DRAGON CHINESE RESTAURANT,2513 FAIRVIEW RD,,RALEIGH,NC,27608,(919) 782-1102,1992/10/08 00:00:00+00,Restaurant,8083,-78.65461085,35.80920928,M
1106267,04092015850,FLAME KABOB,7961 SKYLAND RIDGE PKY ,STE 110,RALEIGH,NC,27617,(919) 596-2525,2011/01/09 00:00:00+00,Restaurant,8185,-78.7822603,35.91399796,M
1106268,04092015477,Goodberry's Creamery at Cameron Village,2042 CLARK AVE ,,RALEIGH,NC,27603,(919) 833-9998,2009/10/02 00:00:00+00,Restaurant,8100,-78.66035027,35.78902487,M
1106269,04092021909,FOOD LION #1338 PRODUCE,620 LAURA DUNCAN RD ,,APEX,NC,27502,(919) 362-3904,2015/11/02 00:00:00+00,Food Stand,8191,-78.84201223,35.73509961,M
1106270,04092017144,MOE'S #100810,8111-101 CREEDMOOR RD ,,RALEIGH,NC,27613,(919) 803-0542,2016/01/29 00:00:00+00,Restaurant,8161,-78.68081035,35.89754797,M
1106271,04092300266,JUBBA HALAL MARKET,6715-108 HILLSBOROUGH ST.,,RALEIGH,NC,27606,(919) 233-1133,2014/06/24 00:00:00+00,Meat Market,8189,-78.74399288,35.78876953,M
1106272,04092110469,Aversboro Elementary School Lunchroom,1605  Aversboro RD ,,GARNER,NC,27529,(919) 625-7842,2008/04/04 00:00:00+00,Public School Lunchrooms,8192,-78.61520576,35.68907538,M
1106273,04092011783,Taco Bell #3421,1120 KILDAIRE FARM RD,,CARY,NC,27511-4523,(919) 481-0850,1995/12/04 00:00:00+00,Restaurant,8202,-78.78221308,35.76974275,M
1106274,04092300268,CARLIE C'S MEAT #810,506 W GANNON AVE ,,ZEBULON,NC,27579,,2015/01/23 00:00:00+00,Meat Market,8215,-78.3247251,35.82139459,M
1106275,04092016317,PDQ #506,6305 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 803-1171,2012/12/07 00:00:00+00,Restaurant,8216,-78.62139862,35.86883928,M
1106276,04092030247,VIRGIL'S JAMAICA (WCID #443),2101  S Main ST ,,Wake Forest,NC,27587,(919) 562-5570,2012/11/19 00:00:00+00,Mobile Food Units,8223,-78.53310077,35.94802112,M
1106277,04092016520,MCDONALDS #12332,865 Durham RD ,,WAKE FOREST,NC,27587-8793,(919) 554-1095,2013/10/04 00:00:00+00,Restaurant,8229,-78.53778576,35.97884882,M
1106278,04092017158,ARBY'S #7668,2104 S MAIN ST ,,WAKE FOREST,NC,27587,(919) 556-6724,2016/02/26 00:00:00+00,Restaurant,8230,-78.5339887,35.94898611,M
1106279,04092017272,WENDY'S #6336,8050 TEN TEN RD ,,RALEIGH,NC,27603,(919) 329-8224,2016/08/30 00:00:00+00,Restaurant,8236,-78.69876609,35.66389668,M
1106280,04092021939,DONOVAN'S DISH,800 W WILLIAMS ST ,STE 112,APEX,NC,27502,(919) 651-8309,2016/02/08 00:00:00+00,Food Stand,8239,-78.86480181,35.73964723,M
1106281,04092018018,Bad Daddy's Burger bar #235,4213 Corners PKY ,Suite 100,RALEIGH,NC,27617,(919) 381-4814,2018/12/28 00:00:00+00,Restaurant,8243,-78.78791806,35.91890974,M
1106282,04092014354,Sheetz #371,5200 New bern AVE ,,RALEIGH,NC,27610,(919) 212-2506,2005/07/20 00:00:00+00,Restaurant,8257,-78.54858725,35.79321013,M
1106283,04092013590,Maximillian's Grille And Wine Bar,8314 CHAPEL HILL RD ,,CARY,NC,27513-4051,(919) 465-2455,2002/04/29 00:00:00+00,Restaurant,8268,-78.77617181,35.79224815,M
1106284,04092014123,New Wangs Kitchen,712 Laura Duncan RD ,,APEX,NC,27502,(919) 363-8030,2004/08/27 00:00:00+00,Restaurant,8274,-78.84201223,35.73509961,M
1106285,04092014176,Los Cuates Mexican Restaurant,4524 Old Wake Forest RD ,,RALEIGH,NC,27609,(919) 872-6012,2004/11/12 00:00:00+00,Restaurant,8277,-78.6099575,35.84195384,M
1106286,04092014182,NY Pizza,634 Holly Spring RD,,HOLLY SPRINGS,NC,27540,(919) 567-0505,2004/11/05 00:00:00+00,Restaurant,8278,-78.82480349,35.65381034,M
1106287,04092014372,Panda King,3626 Rogers RD ,,WAKE FOREST,NC,27587,(919) 554-9666,2005/08/24 00:00:00+00,Restaurant,8283,-78.50482681,35.94464173,M
1106288,04092025303,Jones'n 4 @ TKA,2201 S Wilmington  ST ,,RALEIGH,NC,27603,(704) 619-2237,2019/12/13 00:00:00+00,Food Stand,8289,-78.63902655,35.752054,M
1106289,04092017497,TOBACCO ROAD,505 W JONES ST ,,RALEIGH,NC,27603,(919) 301-8793,2016/12/28 00:00:00+00,Restaurant,8295,-78.64644507,35.78205613,M
1106290,04092018080,Mellow Mushroom,9600 Brier Creek PKY ,,RALEIGH,NC,27617,,2019/03/21 00:00:00+00,Restaurant,8317,-78.80178075,35.90341066,M
1106291,04092017436,SUBWAY #40395,7016 GB ALFORD HWY ,,HOLLY SPRINGS,NC,27540,(919) 467-4612,2016/10/28 00:00:00+00,Restaurant,8319,-78.83404581,35.6363532,M
1106292,04092025192,Big Dom's Bagel Shop,203 E Chatham ST ,,CARY,NC,27511,(919) 377-1143,2018/08/06 00:00:00+00,Food Stand,8334,-78.7784243,35.787736,M
1106293,04092025182,Sbarro #1097,5959 Triangle Town BLVD ,,RALEIGH,NC,27616,(919) 299-9503,2018/05/25 00:00:00+00,Food Stand,8337,-78.57603863,35.86599856,M
1106294,04092040360,Chicago J Hot Dogs (WCID #638),TBD ,,TBD,NC,27526,(919) 986-1699,2018/06/04 00:00:00+00,Pushcarts,8338,0,0,U
1106295,04092025309,Sandwichery By Vick,511  Bragg ST ,,RALEIGH,NC,27601,(929) 442-8226,2020/04/17 00:00:00+00,Food Stand,8341,-78.63198199,35.76587483,M
1106296,04092016338,HAMPTON INN & SUITES CRABTREE RALEIGH KITCHEN,3920 ARROW DR ,,RALEIGH,NC,27612,(919) 881-7080,2013/01/04 00:00:00+00,Restaurant,8344,-78.67285035,35.83620436,M
1106297,04092016339,CHANELLO'S PIZZA OF GARNER,3608 BENSON RD ,,GARNER,NC,27529,(919) 771-1000,2013/01/07 00:00:00+00,Restaurant,8345,-78.61153932,35.63067345,M
1106298,04092015015,Subway #42679,10300 Chapel Hill RD ,,MORRISVILLE,NC,27560,(919) 469-1985,2007/11/30 00:00:00+00,Restaurant,8358,-78.82715668,35.83264302,M
1106299,04092015094,Trali Irish Pub,10370 Moncreiffe ,Ste 109,RALEIGH,NC,27617,(919) 544-4141,2008/03/13 00:00:00+00,Restaurant,8352,-78.79238416,35.89997124,M
1106300,04092016599,SMITHFIELD'S CHICKEN N BAR-B-QUE,4000 JONES SAUSAGE RD ,,GARNER,NC,27529,(919) 779-0095,2014/01/03 00:00:00+00,Restaurant,8361,-78.58070292,35.72647997,M
1106301,04092018171,Harris Teeter #494 Deli,1273 NW MAYNARD RD,,CARY,NC,27513,,2019/08/26 00:00:00+00,Restaurant,8365,-78.81193845,35.78534681,M
1106302,04092300253,WHOLE FOODS #10338 MEAT,8710  SIX FORKS  RD ,,RALEIGH,NC,27615,(919) 354-0350,2011/03/11 00:00:00+00,Meat Market,8373,-78.65023656,35.89889154,M
1106303,04092011788,Taco Bell,2748 Capital BLVD ,,RALEIGH,NC,27604-1510,(919) 832-6450,1995/12/14 00:00:00+00,Restaurant,8391,-78.59785676,35.8172971,M
1106304,04092011784,Taco Bell,8801 SIX FORKS RD ,,RALEIGH,NC,27615-2970,(919) 870-9107,1995/12/05 00:00:00+00,Restaurant,8393,-78.65211984,35.89979375,M
1106305,04092017871,BRIXX BRADFORD,14112 BRADFORD GREEN SQUARE ,,CARY,NC,27519,(919) 336-1111,2018/07/02 00:00:00+00,Restaurant,8398,-78.84558396,35.79325638,M
1106306,04092020945,Cook Out,1607 WALNUT ST,,CARY,NC,27511-5928,(919) 319-5414,2000/05/16 00:00:00+00,Food Stand,8405,-78.74808975,35.76411442,M
1106307,04092015356,CHUBBY'S TACOS,2444 WYCLIFF  RD ,,RALEIGH,NC,27607,(919) 781-4480,2009/03/13 00:00:00+00,Restaurant,8410,-78.692995,35.81676997,M
1106308,04092013673,Goodberry's,11736 Retail Dr,,WAKE FOREST,NC,27587-7349,(919) 554-2875,2002/10/01 00:00:00+00,Restaurant,8413,-78.54238418,35.96758688,M
1106309,04092013746,Jersey Mike's Subs,200 W Peace St ,Suite 140,RALEIGH,NC,27603,(919) 832-7972,2003/01/14 00:00:00+00,Restaurant,8415,-78.6419529,35.78866275,M
1106310,04092021167,Harris Teeter #21 Deli,501 Oberlin Rd ,,RALEIGH,NC,27605,(919) 828-9216,2003/01/31 00:00:00+00,Food Stand,8416,-78.66326182,35.79058333,M
1106311,04092025290,Chick-Fil-A Crabtree Valley Mall #00060,4325 Glenwood  AVE ,Unit 2047,RALEIGH,NC,27612,(919) 782-1911,2019/10/31 00:00:00+00,Food Stand,8425,-78.68184484,35.84183815,T
1106312,04092016987,CARLIE C'S DELI #810,506 W GANNON AVE ,,ZEBULON,NC,27579,(919) 269-4111,2015/07/24 00:00:00+00,Restaurant,8426,-78.3247251,35.82139459,M
1106313,04092015625,BOJANGLES #42,840 E CHATHAM ST ,,CARY,NC,27511,(919) 467-7030,2010/04/19 00:00:00+00,Restaurant,8440,-78.76021314,35.79096632,M
